,ci_rsfse,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfse,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
661,0.698453608,0.682052484,0.486644799,0.615474795,0.707122774,,0.008659012,0.014866602,0.009542302,0.009937843,0.009180204
662,0.673139975,0.670113493,0.516267339,0.615054307,0.698713096,,0.009026292,0.017591208,0.009510599,0.008004794,0.009200031
663,0.687424279,0.659316695,0.511509571,0.587019932,0.698012603,,0.009408189,0.018051794,0.009872758,0.009977522,0.009596152
664,0.67519305,0.673021236,0.504343629,0.577202323,0.687424572,,0.00935085,0.018684039,0.010881594,0.009125165,0.009820645
665,0.683471282,0.676197642,0.533233007,0.643329939,0.691998997,,0.009231007,0.017225636,0.010711442,0.01264602,0.010129975
666,0.664296998,0.647446024,0.544497104,0.618746709,0.671406003,,0.009594039,0.017335638,0.010529106,0.012036164,0.010452711
667,0.659825552,0.660338635,0.491277578,0.609756098,0.679835813,,0.0088618,0.014833547,0.010074579,0.007618849,0.009343419
668,0.637151367,0.632277281,0.58028703,0.586590662,0.628215543,,0.009125649,0.015349019,0.010423846,0.009381027,0.009658013
669,0.672451791,0.656749311,0.592011019,0.641951488,0.688343896,,0.00835478,0.016361268,0.008553689,0.00944309,0.008949025
670,0.698476916,0.704188482,0.568300809,0.660080933,0.70775821,,0.009844099,0.01931668,0.010487677,0.009310245,0.010492289
671,0.689112137,0.66304643,0.488188976,0.63839043,0.710290524,,0.007627766,0.01418802,0.008794308,0.011078904,0.0076385
672,0.670790878,0.674429888,0.518195051,0.605435574,0.680494905,,0.009372356,0.016919561,0.009890549,0.010240394,0.00944137
673,0.706412826,0.704659319,0.519789579,0.635975916,0.705587572,,0.009151511,0.013970526,0.010525825,0.009146057,0.009357805
674,0.642936596,0.635428254,0.560344828,0.65311804,0.651279199,,0.008661575,0.016652532,0.009591098,0.009120083,0.009730251
675,0.702620968,0.678679435,0.513356855,0.673644388,0.702368952,,0.009831607,0.017097036,0.011315387,0.011196262,0.010205414
676,0.594502618,0.581937173,0.552617801,0.585321101,0.590052356,,0.008310814,0.015600578,0.008690714,0.007892534,0.009056333
677,0.696150905,0.679581953,0.542696916,0.637407502,0.69156258,,0.009186303,0.014804753,0.010818238,0.007843211,0.009641149
678,0.660490605,0.658663883,0.515135699,0.626502875,0.657881002,,0.010803676,0.01990167,0.009503673,0.008489947,0.012800963
679,0.661434436,0.622554938,0.527408838,0.569491525,0.663285024,,0.011044254,0.020511642,0.012511175,0.008367643,0.012115567
680,0.645291055,0.648603881,0.504732608,0.567708333,0.658305726,,0.009151015,0.016272785,0.010035744,0.009486944,0.00934414
681,0.693271937,0.659247889,0.566641085,0.647645855,0.698644155,,0.00873157,0.016155008,0.011092774,0.009376661,0.008759787
682,0.715835642,0.695060018,0.557710065,0.634321445,0.729686057,,0.010034219,0.016140028,0.011704752,0.011817352,0.010241071
683,0.677668032,0.642254878,0.546133462,0.641118342,0.67060241,,0.00893916,0.018600664,0.009332754,0.009205705,0.009902304
684,0.678525393,0.669760247,0.521268368,0.612429087,0.672338232,,0.008779071,0.01633569,0.009460457,0.009245516,0.009657887
685,0.679876602,0.661129568,0.52752729,0.614105913,0.651874703,,0.009291953,0.01719359,0.011083384,0.007913842,0.010033926
686,0.66312559,0.672568461,0.517941454,0.583333333,0.681067044,,0.010056244,0.018006191,0.011620978,0.008174963,0.010330922
687,0.634041477,0.647192716,0.522255943,0.598632565,0.635053111,,0.011190967,0.019778551,0.012725415,0.010444064,0.011747338
688,0.660347962,0.633861335,0.533367956,0.626468285,0.681641132,,0.010228552,0.018868717,0.011318697,0.012721515,0.01092822
689,0.669617287,0.640458214,0.529549596,0.635582183,0.685498568,,0.008219846,0.016220369,0.008545889,0.008136104,0.008838256
690,0.681905218,0.677596936,0.542843466,0.595152388,0.703207276,,0.008600253,0.015596083,0.009032512,0.009900376,0.009046415
691,0.648908087,0.62586993,0.56587473,0.614347617,0.641948644,,0.007958624,0.014918867,0.008599723,0.010333827,0.008607667
692,0.676631079,0.685646501,0.547330961,0.613209789,0.680113906,,0.009534497,0.018332204,0.009483188,0.00907366,0.010957071
693,0.719614311,0.680537935,0.543009388,0.658202133,0.70540472,,0.008262231,0.014954965,0.009479767,0.009606491,0.008432198
694,0.721518987,0.657711186,0.532162232,0.647971052,0.699044175,,0.008979161,0.016381519,0.010325528,0.008404649,0.009502542
695,0.680803011,0.663989962,0.481555834,0.644076305,0.686323714,,0.00860414,0.016034147,0.00989842,0.008840855,0.008542199
696,0.708079082,0.688064437,0.56846473,0.656731004,0.694824219,,0.009397307,0.016206665,0.010337948,0.00914577,0.010155167
697,0.679430535,0.640648012,0.551546392,0.654952077,0.667648503,,0.009220146,0.016546105,0.011210995,0.008097756,0.009548586
698,0.725031133,0.691158157,0.602988792,0.681704885,0.720049813,,0.007768597,0.013981214,0.008956421,0.009341749,0.00819246
699,0.614695341,0.603942652,0.532770097,0.556780313,0.631498079,,0.009827506,0.017058801,0.010557989,0.008391367,0.009932316
700,0.687851381,0.669762894,0.562454168,0.598972351,0.694865526,,0.008091994,0.014305269,0.008823547,0.010652991,0.008930874
701,0.649441341,0.654329609,0.580772812,0.578652995,0.656424581,,0.009511046,0.017623961,0.010467978,0.009940659,0.010137717
702,0.631168831,0.637780401,0.479338843,0.580066131,0.65879575,,0.013044425,0.02172483,0.012523188,0.007143915,0.014468213
703,0.653470186,0.620723363,0.55058651,0.556534508,0.663569682,,0.011573825,0.019466827,0.011181269,0.007942456,0.012305853
704,0.612133267,0.621084038,0.55718548,0.56382713,0.604674291,,0.012116228,0.02080693,0.01291963,0.011070573,0.01292563
705,0.681879195,0.652885906,0.515167785,0.599891275,0.686358754,,0.007760714,0.014638932,0.00904832,0.009868394,0.008107548
706,0.64368909,0.637271215,0.49227478,0.606147248,0.655574043,,0.011396604,0.019552629,0.013098181,0.014321106,0.012500766
707,0.655655391,0.652219873,0.546247357,0.618518519,0.66807611,,0.008213687,0.01398302,0.00946777,0.00966998,0.008562897
708,0.629032258,0.598889476,0.551824432,0.559384942,0.62295082,,0.009523733,0.017535426,0.009392297,0.014838185,0.010349793
709,0.623910939,0.621006776,0.477008712,0.547340166,0.619796709,,0.014510572,0.026297245,0.015030456,0.010846464,0.016405832
710,0.693193449,0.659672467,0.481320368,0.675966214,0.690634596,,0.008748603,0.017919938,0.010320994,0.010178853,0.009269389
711,0.6715109,0.612628414,0.50663994,0.607572718,0.680280631,,0.008128292,0.014754871,0.00903936,0.010004942,0.008607753
712,0.693514644,0.675732218,0.569299163,0.616291252,0.706328452,,0.009074577,0.017292998,0.009629176,0.008996359,0.009819634
713,0.728020686,0.67348378,0.578749412,0.669409828,0.710155148,,0.009004042,0.017428738,0.010452921,0.008268943,0.009385503
714,0.636500376,0.581850088,0.552519428,0.598292744,0.61845074,,0.00970246,0.018409923,0.010409938,0.008485211,0.011074895
715,0.676655052,0.674099884,0.55029036,0.618393481,0.700116144,,0.008726172,0.016064215,0.009485603,0.009397398,0.0091758
716,0.632466281,0.611512524,0.532514451,0.566771311,0.625481696,,0.010940709,0.018883733,0.012986714,0.010783007,0.011389841
717,0.718494272,0.690437222,0.556231003,0.685306504,0.712649053,,0.008798781,0.016306422,0.011049045,0.008358104,0.008526504
718,0.632085561,0.629411765,0.536631016,0.595187166,0.623529412,,0.009560727,0.016793386,0.010039832,0.008487251,0.010484085
719,0.623821072,0.632713554,0.546752897,0.560593792,0.632713554,,0.009461642,0.016940317,0.009932892,0.009529618,0.010732744
720,0.630075543,0.633380548,0.582152975,0.607750473,0.642823418,,0.009195485,0.017113075,0.009851859,0.009275747,0.009802848
721,0.652681231,0.658142999,0.525571003,0.604674291,0.656653426,,0.008928339,0.015619431,0.009889033,0.007991155,0.009630109
722,0.673785206,0.684617765,0.595790777,0.655300682,0.674713711,,0.00654196,0.011672236,0.00679357,0.011507081,0.007191525
723,0.67337695,0.658027177,0.563160544,0.604434366,0.680926019,,0.010448558,0.01733415,0.010836126,0.012886793,0.011199421
724,0.69478673,0.689810427,0.551184834,0.628971076,0.699217824,,0.008148314,0.013776675,0.009505216,0.009930503,0.00844488
725,0.600248447,0.619378882,0.541118012,0.558214909,0.627826087,,0.00917138,0.01508009,0.009129535,0.009691602,0.009888495
726,0.640061792,0.598352214,0.533470649,0.620396601,0.655936132,,0.010057257,0.018739799,0.011271505,0.010305809,0.010764432
727,0.682819383,0.648556045,0.48825257,0.609302326,0.66617719,,0.008310644,0.014200377,0.010263105,0.009741767,0.008482909
728,0.656542056,0.660436137,0.537383178,0.607384295,0.66588785,,0.012150367,0.019649979,0.012425243,0.011302222,0.013197982
729,0.692005242,0.677588467,0.523460026,0.627821522,0.675144206,,0.007828213,0.015539224,0.009424548,0.008750473,0.008391431
730,0.633257975,0.642049736,0.504144687,0.582913306,0.668676212,,0.010235172,0.01763817,0.010302185,0.011251392,0.010880866
731,0.707525799,0.694689152,0.536118802,0.641400151,0.711804682,,0.012311737,0.022375617,0.012523717,0.009345821,0.013622659
732,0.626283368,0.585472279,0.504106776,0.588946015,0.639373717,,0.008961586,0.014929314,0.009693555,0.008730931,0.009699883
733,0.680354069,0.67715761,0.545611015,0.612958857,0.693139907,,0.008841926,0.017331581,0.010238752,0.008024917,0.009267879
734,0.699186992,0.702168022,0.549864499,0.67734057,0.691327913,,0.007956545,0.014284812,0.008614055,0.010098057,0.008497216
735,0.716605166,0.714637146,0.620172202,0.698029557,0.716113161,,0.008889636,0.016698835,0.01011602,0.007084321,0.009167344
736,0.651690492,0.634899024,0.519174041,0.592239619,0.637395053,,0.01020219,0.021388918,0.010232522,0.009483693,0.011399338
737,0.68262863,0.663270504,0.522159959,0.648379689,0.655541401,,0.008562031,0.016989183,0.009056715,0.008471631,0.009492753
738,0.598007414,0.610287303,0.555143652,0.571829012,0.615848007,,0.009536419,0.018106475,0.009666591,0.008974087,0.010118415
739,0.686110385,0.701543291,0.586450432,0.639361424,0.66126079,,0.008679129,0.015317499,0.009527424,0.009161803,0.009854857
740,0.680226824,0.632889546,0.521203156,0.606330366,0.667817509,,0.011261877,0.020013766,0.012365737,0.011958025,0.012001042
741,0.646907216,0.634957826,0.605435801,0.585777986,0.651827554,,0.010096504,0.018130354,0.010821909,0.007084423,0.010629511
742,0.64568082,0.636652025,0.549536359,0.610798925,0.648853099,,0.010703074,0.018463158,0.011512721,0.011428658,0.010844475
743,0.618434343,0.6,0.461363636,0.599494311,0.617676768,,0.009012356,0.016749853,0.009774601,0.009465502,0.010391268
744,0.664839272,0.669573885,0.570894593,0.636045931,0.664590082,,0.009756955,0.016737921,0.010507297,0.007804634,0.010076811
745,0.641653905,0.649821337,0.561766207,0.584765324,0.677386422,,0.011317255,0.021500842,0.011280758,0.013494376,0.011933648
746,0.724189902,0.666666667,0.536548606,0.64915808,0.713316583,,0.008218436,0.016455112,0.009508219,0.009740847,0.008459822
747,0.646028927,0.625983253,0.496828216,0.593805534,0.638416646,,0.009756388,0.016993559,0.011266114,0.007969612,0.010778469
748,0.642208775,0.633131619,0.545133636,0.599848332,0.655068079,,0.012066202,0.020370242,0.013435029,0.010032988,0.012577256
749,0.673718853,0.669957687,0.545369064,0.604842501,0.672308416,,0.008383645,0.016669526,0.009020668,0.009865173,0.008935928
750,0.691675504,0.659331919,0.581124072,0.636243035,0.667550371,,0.008577306,0.016250813,0.009195626,0.010196612,0.009178515
751,0.694266,0.648584345,0.483702118,0.60271364,0.686414466,,0.008274891,0.016623543,0.010502689,0.007936615,0.008854724
752,0.597018634,0.58931677,0.546335404,0.557682745,0.585590062,,0.010118162,0.019892332,0.00940527,0.008868806,0.012210089
753,0.613890238,0.610004857,0.545410393,0.578985861,0.631527812,,0.01178449,0.020586229,0.012770772,0.01156711,0.0126848
754,0.63919214,0.641375546,0.472161572,0.554124418,0.675491266,,0.008899831,0.016191073,0.009895314,0.009250801,0.009049091
755,0.680921053,0.669534413,0.518977733,0.61530664,0.688686409,,0.011247222,0.018683937,0.012508671,0.013186978,0.012114854
756,0.671519136,0.629725288,0.523831885,0.609779031,0.67198873,,0.009430441,0.018098484,0.010081082,0.010204452,0.010193692
757,0.668049793,0.681962412,0.546741518,0.61431363,0.679521601,,0.008384985,0.014543873,0.009107043,0.009510704,0.008970207
758,0.644351464,0.653211912,0.54984002,0.58242843,0.646320453,,0.009617541,0.016265671,0.009680914,0.008496532,0.01064936
759,0.663944884,0.664965552,0.529982138,0.586383414,0.671855065,,0.010962504,0.019723153,0.010920537,0.012352302,0.011961756
760,0.661888285,0.641868512,0.55017301,0.596287129,0.647218789,,0.009034212,0.015984248,0.010210666,0.008370933,0.00949877
761,0.672480123,0.632213388,0.580918184,0.640143737,0.65273147,,0.01019688,0.018973843,0.011087466,0.00908424,0.011061054
762,0.708069402,0.699807216,0.577526852,0.639271925,0.722390526,,0.006855451,0.012682575,0.008178903,0.009488783,0.007262114
763,0.689416419,0.681998022,0.564540059,0.638751239,0.678703933,,0.009652188,0.017731173,0.011554836,0.013262368,0.010474253
764,0.665476798,0.684599694,0.501529832,0.611096906,0.687069625,,0.009107144,0.016347318,0.010545073,0.009571898,0.00958099
765,0.66470444,0.637969095,0.505273485,0.586604514,0.661270542,,0.008671753,0.015110525,0.010087863,0.009199357,0.008920981
766,0.713884635,0.684277693,0.547728433,0.655507283,0.699081164,,0.009745873,0.017075401,0.011010614,0.008122817,0.009869511
767,0.643085237,0.632522722,0.512404815,0.569953283,0.663718988,,0.008974574,0.01633873,0.00900956,0.008210053,0.009623718
768,0.660018771,0.645236978,0.507977475,0.627377319,0.669638667,,0.00958475,0.018946731,0.010306851,0.009061459,0.009931119
769,0.687306502,0.711558308,0.53998968,0.61920787,0.705624355,,0.008170904,0.013710039,0.00912492,0.010066498,0.00886734
770,0.657433291,0.641931385,0.511817027,0.598982188,0.648538755,,0.00868493,0.016284926,0.008728073,0.009121834,0.009570576
771,0.695557963,0.684994583,0.550108342,0.641442908,0.684452871,,0.007531891,0.013539363,0.009080214,0.009818323,0.008080405
772,0.645119079,0.64695106,0.518450667,0.621692429,0.657157812,,0.009679002,0.017320826,0.010137859,0.010662513,0.010505141
773,0.632549439,0.633083912,0.468733298,0.58652046,0.649118119,,0.009460674,0.018252563,0.010495695,0.010539295,0.010312379
774,0.715700842,0.665923725,0.514611194,0.669970268,0.706217488,,0.007938229,0.015242736,0.010532576,0.008002679,0.008341069
775,0.734363503,0.72406181,0.587196468,0.686947988,0.720382634,,0.009462947,0.018408333,0.011239567,0.009535086,0.010007191
776,0.677151027,0.648297375,0.564595789,0.612584503,0.682527301,,0.00846325,0.016121137,0.008419966,0.010515725,0.00906801
777,0.67450495,0.682178218,0.521287129,0.616889549,0.687128713,,0.00975052,0.016543949,0.010216916,0.008759849,0.01055571
778,0.694868586,0.701376721,0.48485607,0.632924079,0.711138924,,0.009188804,0.016742112,0.010136449,0.009055141,0.009682775
779,0.672235872,0.660933661,0.562899263,0.634865995,0.671663799,,0.008937285,0.01644767,0.009986974,0.009996423,0.009611268
780,0.673095468,0.644406943,0.520732883,0.632455929,0.661041466,,0.010907733,0.021466816,0.011436803,0.012882445,0.012785878
781,0.66521634,0.650471356,0.519216824,0.624484848,0.662315688,,0.010567432,0.017009976,0.01250985,0.011950637,0.010828695
782,0.649418173,0.645456796,0.566972023,0.625959871,0.639019559,,0.009379085,0.015880731,0.009738813,0.009546595,0.010323331
783,0.65865609,0.630191321,0.486234251,0.584910068,0.653989734,,0.008821793,0.018144292,0.009398229,0.008162858,0.009527397
784,0.694046307,0.662899669,0.545755237,0.672180866,0.689360529,,0.008960424,0.017130611,0.009950533,0.00706524,0.009501556
785,0.693125618,0.637734916,0.525469832,0.60852329,0.701038576,,0.009374616,0.016622615,0.011709521,0.008967304,0.009363214
786,0.679864253,0.676187783,0.554864253,0.660815402,0.686651584,,0.008203145,0.014859032,0.009091094,0.009301214,0.008434117
787,0.619367687,0.627333831,0.501369181,0.597011208,0.619865571,,0.009325929,0.016327067,0.009494127,0.008198901,0.010401111
788,0.687262357,0.679420152,0.514258555,0.640275796,0.692655099,,0.009765683,0.017360031,0.010918941,0.008204859,0.010537958
789,0.668625447,0.663260092,0.531170158,0.601178279,0.678334185,,0.007342386,0.014301317,0.008141017,0.011050873,0.007490888
790,0.663392429,0.628893148,0.532582655,0.587412587,0.676569238,,0.011265329,0.021139833,0.011844955,0.013188177,0.012021535
791,0.678477376,0.666267656,0.551831458,0.615421456,0.671295188,,0.010805124,0.019339076,0.010617304,0.012758624,0.011684887
792,0.681343853,0.66632731,0.570883176,0.643894978,0.701959786,,0.00884145,0.015652031,0.009273768,0.0092926,0.009338654
793,0.627852697,0.627593361,0.501556017,0.578838174,0.622925311,,0.012481561,0.020855693,0.013058923,0.01177735,0.013663042
794,0.684682613,0.664443422,0.558647654,0.626900046,0.676402944,,0.009409364,0.016402933,0.010557881,0.009508416,0.009809469
795,0.683023873,0.662334218,0.574801061,0.651446775,0.70132626,,0.007832413,0.014638842,0.009234024,0.010230686,0.008214612
796,0.668320926,0.657568238,0.547284257,0.621479845,0.679812466,,0.009044602,0.016614611,0.009709269,0.008045651,0.009784949
797,0.67447784,0.676515537,0.563678044,0.60045895,0.674649682,,0.010266464,0.017006137,0.011096969,0.007463349,0.010965164
798,0.654732712,0.637812653,0.540706229,0.591601179,0.657920549,,0.01020321,0.018680706,0.011065331,0.008165844,0.010797269
799,0.670497186,0.666510319,0.510318949,0.616906051,0.680581614,,0.010543709,0.017206106,0.011498195,0.011323445,0.011636349
800,0.694290532,0.678390749,0.552637919,0.652027027,0.694216867,,0.010877109,0.020071939,0.011801043,0.012673896,0.012163858
801,0.647761194,0.618656716,0.588557214,0.625498008,0.654975124,,0.008345194,0.0151497,0.00927254,0.010449706,0.008323223
802,0.705348615,0.690305635,0.607688634,0.692565145,0.711318052,,0.00820701,0.014243326,0.009578573,0.008381458,0.008512591
803,0.721291576,0.644331148,0.55450352,0.667152221,0.689002185,,0.010632787,0.021565199,0.012190232,0.010568962,0.011795126
804,0.688439734,0.702243037,0.528469312,0.626788357,0.706360947,,0.009773161,0.017713069,0.010360253,0.008982391,0.010542023
805,0.614018009,0.576782672,0.551472378,0.59088694,0.619615478,,0.009885393,0.01729122,0.008334722,0.010437842,0.010776415
806,0.646871945,0.660312805,0.554252199,0.622401565,0.659090909,,0.008654,0.016387801,0.008674388,0.010487095,0.009305688
807,0.684034047,0.678359556,0.509414496,0.630328081,0.696672685,,0.008081936,0.014614579,0.008991965,0.010308805,0.008868934
808,0.706297361,0.696890515,0.550300496,0.624771361,0.718243596,,0.007847822,0.014413943,0.008962444,0.009369357,0.008074605
809,0.648460198,0.627542127,0.549970947,0.596802326,0.663277164,,0.009344294,0.017497939,0.009692845,0.009544701,0.009864207
810,0.661012956,0.638869258,0.554299176,0.600943396,0.659363958,,0.009335503,0.016445698,0.010540598,0.008187041,0.009413632
811,0.663316583,0.638190955,0.497222957,0.594072506,0.665696906,,0.009369677,0.016142634,0.010628534,0.012257336,0.010688008
812,0.701843765,0.659631247,0.514556041,0.639320388,0.669335274,,0.008545376,0.015961866,0.011019102,0.009329043,0.008855032
813,0.732122588,0.701702611,0.620658343,0.65379373,0.721452894,,0.008270701,0.014239545,0.009720359,0.009524183,0.008578395
814,0.687353325,0.699869622,0.531942634,0.644925646,0.6863103,,0.007627796,0.014008155,0.008797161,0.011082758,0.007939377
815,0.687108886,0.662077597,0.506382979,0.635839599,0.682352941,,0.007650967,0.015649504,0.008629409,0.009863157,0.008203143
816,0.694457275,0.670900693,0.586374134,0.62147806,0.687990762,,0.007577696,0.015414621,0.007740769,0.010329366,0.008272624
817,0.663627863,0.649836372,0.504675082,0.608044902,0.650537634,,0.010952962,0.019123492,0.010468048,0.007548777,0.012324338
818,0.671695219,0.658655075,0.477882894,0.627526222,0.669394017,,0.00985932,0.018169767,0.011423384,0.008260319,0.010380545
819,0.643920871,0.649922205,0.556568126,0.587803249,0.643920871,,0.009798764,0.018742571,0.009739703,0.008678482,0.01118957
820,0.686883629,0.661982249,0.518491124,0.60761999,0.688362919,,0.008569721,0.014312757,0.009732893,0.008802774,0.009000916
821,0.652419553,0.647015475,0.54532056,0.600985222,0.647015475,,0.008465943,0.015792563,0.00862181,0.013555689,0.009156778
822,0.67463998,0.63436661,0.498413473,0.604395604,0.678466797,,0.007968001,0.015863953,0.009549243,0.010002245,0.008392137
823,0.710165485,0.665484634,0.537115839,0.64371895,0.696217494,,0.009537323,0.018801007,0.011335445,0.007511535,0.010414077
824,0.675265957,0.631914894,0.497074468,0.580138445,0.668617021,,0.008678725,0.015441942,0.009010254,0.009697719,0.009390872
825,0.692984487,0.648066682,0.531373003,0.639564512,0.679249653,,0.010361016,0.018154325,0.011626507,0.008214067,0.010808646
826,0.659177713,0.662323073,0.566838913,0.618790739,0.671759155,,0.009324719,0.01658236,0.00924699,0.00779928,0.010202737
827,0.685687775,0.659707724,0.532359081,0.596372937,0.673393644,,0.008620965,0.01763622,0.009487854,0.009845076,0.008838116
828,0.719712763,0.688441047,0.582117211,0.687152134,0.712763493,,0.009208005,0.01633864,0.012508155,0.008449133,0.008894038
829,0.657634902,0.614466131,0.527669346,0.648288537,0.678226918,,0.009521832,0.017420666,0.012455568,0.00820581,0.009540631
830,0.65674705,0.684710108,0.551564905,0.585284281,0.673165726,,0.008848895,0.016800226,0.009443609,0.009882435,0.009679603
831,0.65377943,0.641635688,0.508302354,0.585335335,0.66716233,,0.011117763,0.020757417,0.012894028,0.015133941,0.011835658
832,0.671696276,0.624726211,0.549525432,0.623752738,0.658311025,,0.009953259,0.017099153,0.010607894,0.010003821,0.011155542
833,0.714219005,0.713985524,0.50198459,0.657089465,0.729332088,,0.008851565,0.014753874,0.011205408,0.008202187,0.009062068
834,0.671995737,0.62962963,0.523581135,0.645255864,0.656541434,,0.008423891,0.014900311,0.008790862,0.010124491,0.009351642
835,0.685052144,0.691077636,0.493626883,0.62737819,0.707763615,,0.01046722,0.019407287,0.012158267,0.012755634,0.010853683
836,0.680094787,0.665086888,0.496840442,0.621543324,0.689836756,,0.006872952,0.013645543,0.008056916,0.011201714,0.006986811
837,0.652757443,0.658125915,0.556124939,0.597701149,0.648365056,,0.009947244,0.01710016,0.010477963,0.012616948,0.011453379
838,0.664442797,0.664195701,0.515937732,0.603469641,0.672349889,,0.009711752,0.018200399,0.010818072,0.010112979,0.009907011
839,0.676624347,0.656708987,0.551406522,0.660523039,0.680358476,,0.008316864,0.015537267,0.008397043,0.010221871,0.008976822
840,0.699155794,0.708876951,0.510616526,0.642016377,0.71041187,,0.008938168,0.014953325,0.009423856,0.008239358,0.009750698
841,0.705398739,0.718004933,0.620718005,0.676349685,0.702658263,,0.008719094,0.014362537,0.009314376,0.008012536,0.009383012
842,0.67100318,0.648164209,0.520670714,0.640416908,0.668112171,,0.008616104,0.014346884,0.009018294,0.009677645,0.009365032
843,0.677994297,0.637595057,0.552281369,0.642313184,0.706511407,,0.010949729,0.020582522,0.012478275,0.011564534,0.011181327
844,0.703351676,0.677838919,0.5997999,0.663157895,0.69909955,,0.008954741,0.015471747,0.010204595,0.008184546,0.009167122
845,0.69522092,0.691313496,0.584009618,0.652618904,0.713555756,,0.007406926,0.013755646,0.008496877,0.009971388,0.007990714
846,0.671913161,0.658616011,0.537856174,0.598371777,0.688653637,,0.008344,0.014312041,0.00858188,0.010300513,0.009039015
847,0.625736991,0.629325814,0.521917457,0.573816872,0.641117662,,0.012769227,0.023274908,0.013253413,0.0110522,0.013140763
848,0.717700916,0.665818922,0.514242116,0.648524924,0.673448627,,0.008335916,0.015158219,0.01011634,0.009878125,0.009006089
849,0.636480137,0.612131568,0.521571978,0.607524583,0.631140538,,0.011615125,0.02026708,0.013101773,0.009110171,0.011826445
850,0.716999279,0.685741765,0.5039673,0.63898917,0.717961048,,0.010003351,0.018654609,0.012592311,0.011400177,0.010017174
851,0.680856299,0.645669291,0.493110236,0.620894048,0.671671179,,0.010463074,0.021165874,0.011115626,0.013446588,0.012144354
852,0.707028532,0.700997448,0.579679889,0.634566178,0.707724426,,0.01076483,0.02003924,0.012030522,0.013372622,0.011478672
853,0.628986867,0.607410882,0.580675422,0.592557701,0.646258503,,0.013537654,0.024084279,0.014860798,0.008131643,0.013992252
854,0.687760417,0.673958333,0.558072917,0.643471462,0.686197917,,0.008611804,0.015484521,0.01010805,0.008620649,0.00925825
855,0.723061172,0.722549271,0.507806501,0.63932325,0.707704121,,0.00797276,0.014371189,0.009552057,0.008764361,0.008655642
856,0.661964981,0.662937743,0.4817607,0.58493785,0.666099222,,0.009069796,0.017549177,0.010616966,0.009446656,0.009453677
857,0.676341857,0.638562543,0.58143285,0.622376009,0.665284497,,0.008596911,0.016665529,0.009304813,0.009219572,0.009328448
858,0.724525475,0.718031968,0.509490509,0.614788908,0.721028971,,0.007053387,0.012894853,0.008256349,0.010507096,0.00769407
859,0.689379699,0.68068609,0.553806391,0.636684719,0.693843985,,0.009592278,0.019015117,0.010058064,0.010149509,0.010242377
860,0.622622369,0.614253107,0.525488207,0.569571865,0.612731423,,0.010580614,0.019490723,0.010144117,0.00890408,0.011732359
861,0.654305309,0.669037338,0.464058928,0.601934334,0.665735331,,0.009112481,0.0169288,0.01048271,0.00817491,0.00958606
862,0.654558933,0.643933778,0.561403509,0.604409215,0.652829256,,0.009655308,0.017936061,0.009720874,0.009269167,0.010784421
863,0.696095076,0.668202765,0.53698763,0.654929577,0.684938152,,0.008235149,0.013549495,0.009355288,0.009343435,0.008824214
864,0.663043478,0.618421053,0.57694508,0.598737084,0.672103004,,0.009306285,0.017529575,0.010161837,0.008498247,0.009768415
865,0.68179474,0.64853017,0.548994327,0.597781218,0.655750387,,0.008414435,0.01542318,0.00847579,0.009557854,0.009271801
866,0.672021098,0.66914409,0.57108607,0.626289278,0.687529976,,0.012718317,0.018461346,0.012758852,0.008937707,0.013861091
867,0.69588551,0.678507539,0.549194991,0.603739754,0.675440838,,0.008374344,0.016425633,0.009142147,0.008441269,0.009210418
868,0.663863468,0.660153351,0.58224091,0.62332838,0.659658669,,0.01026566,0.019914895,0.010390395,0.008268809,0.011297691
869,0.66869455,0.671229404,0.586565272,0.608750954,0.658301648,,0.010944329,0.019836678,0.01125123,0.013903154,0.011898974
870,0.64315139,0.623841401,0.557672503,0.607575367,0.642286892,,0.008533693,0.015703063,0.009532297,0.009766684,0.009442347
871,0.614147089,0.636363636,0.517109295,0.545174538,0.651596424,,0.008146677,0.014556637,0.008680301,0.010735035,0.00899316
872,0.657961247,0.660207807,0.554619489,0.6011821,0.663858467,,0.008870924,0.014659934,0.009003246,0.008958727,0.009669598
873,0.690122825,0.682958035,0.564994882,0.64164959,0.693114922,,0.008665049,0.014943437,0.009218329,0.009455681,0.009441833
874,0.648254299,0.624804586,0.477853048,0.595455733,0.654507556,,0.010285531,0.018125575,0.011498752,0.009728184,0.01088169
875,0.671641791,0.651312403,0.555584148,0.618041237,0.644015444,,0.00723181,0.013602024,0.007231738,0.009727859,0.007588651
876,0.677719466,0.604484733,0.488788168,0.634647551,0.694822238,,0.009422384,0.017702438,0.011581795,0.009332612,0.009342468
877,0.68852459,0.683060109,0.494287134,0.624596273,0.680745342,,0.007866569,0.014691114,0.009194942,0.00920314,0.008183371
878,0.675697425,0.654238197,0.515021459,0.568854223,0.669259657,,0.009082275,0.016094779,0.009718038,0.014515638,0.010143531
879,0.619899785,0.59961823,0.544261513,0.584630117,0.638272489,,0.013322426,0.024641968,0.012955847,0.011801781,0.014089169
880,0.672397326,0.656399236,0.5169532,0.635277247,0.682664756,,0.009537094,0.017212533,0.010102642,0.009294083,0.009979593
881,0.664863403,0.635650527,0.552880714,0.61428185,0.655573593,,0.010837455,0.018415702,0.01134939,0.010850514,0.01213391
